"","seqnames","start","end"
"8852","chr12",34200624,34200669
"8853","chr12",34252057,34252104
"8854","chr12",34340087,34340137
"8855","chr12",34629506,34629549
"8856","chr12",37430138,37430430
"8857","chr12",37577142,37577171
"8858","chr12",37580573,37580595
"8859","chr12",37861357,37861374
"8860","chr12",38028239,38028268
"8861","chr12",38068769,38068788
"8862","chr12",38111317,38111391
"8863","chr12",38182520,38182537
"8864","chr12",38304303,38304325
"8865","chr12",38309940,38309974
"8866","chr12",38364307,38364342
"8867","chr12",38372757,38372776
"8868","chr12",38411388,38411405
"8869","chr12",38476074,38476104
"8870","chr12",38561511,38561533
"8871","chr12",38687375,38687397
"8872","chr12",38756353,38756371
"8873","chr12",38814310,38814336
"8874","chr12",38830292,38830316
"8875","chr12",38842570,38842592
"8876","chr12",38928519,38928536
"8877","chr12",39007003,39007022
"8878","chr12",39026807,39026845
"8879","chr12",39073572,39073589
"8880","chr12",39095042,39095060
"8881","chr12",39147104,39147126
"8882","chr12",39162159,39162180
"8883","chr12",39297871,39297888
"8884","chr12",39398879,39398922
"8885","chr12",39460345,39460398
"8886","chr12",39530623,39530669
"8887","chr12",39705076,39705112
"8888","chr12",39726153,39726171
"8889","chr12",39733475,39733507
"8890","chr12",39829393,39829424
"8891","chr12",39856359,39856385
"8892","chr12",39951547,39951570
"8893","chr12",40004183,40004201
"8894","chr12",40031219,40031242
"8895","chr12",40205042,40205059
"8896","chr12",40231739,40231819
"8897","chr12",40235794,40235812
"8898","chr12",40241990,40242014
"8899","chr12",40275511,40275528
"8900","chr12",40354844,40354863
"8901","chr12",40380494,40380520
"8902","chr12",40518217,40518239
"8903","chr12",40542737,40542755
"8904","chr12",40543334,40543356
"8905","chr12",40632759,40632790
"8906","chr12",40655116,40655149
"8907","chr12",40698229,40698256
"8908","chr12",40822149,40822172
"8909","chr12",40830925,40831181
"8910","chr12",40872561,40872590
"8911","chr12",40905615,40905649
"8912","chr12",40911077,40911096
"8913","chr12",40950098,40950143
"8914","chr12",41022589,41022642
"8915","chr12",41046848,41046867
"8916","chr12",41149960,41149987
"8917","chr12",41191745,41191787
"8918","chr12",41198760,41198777
"8919","chr12",41206490,41206567
"8920","chr12",41322032,41322050
"8921","chr12",41335254,41335272
"8922","chr12",41449673,41449702
"8923","chr12",41524735,41524763
"8924","chr12",41561572,41561626
"8925","chr12",41604476,41604514
"8926","chr12",41717855,41717875
"8927","chr12",41800392,41800409
"8928","chr12",41843395,41843423
"8929","chr12",41894301,41894339
"8930","chr12",41907972,41907994
"8931","chr12",41957081,41957140
"8932","chr12",42015987,42016007
"8933","chr12",42020237,42020258
"8934","chr12",42058708,42058734
"8935","chr12",42154426,42154446
"8936","chr12",42168176,42168195
"8937","chr12",42187135,42187162
"8938","chr12",42215006,42215031
"8939","chr12",42297909,42297934
"8940","chr12",42335688,42335706
"8941","chr12",42340963,42340986
"8942","chr12",42375662,42375705
"8943","chr12",42455637,42455655
"8944","chr12",42572436,42572472
"8945","chr12",42636622,42636644
"8946","chr12",42806541,42806565
"8947","chr12",42841138,42841155
"8948","chr12",43244472,43244489
"8949","chr12",43263133,43263170
"8950","chr12",43312559,43312591
"8951","chr12",43350599,43350621
"8952","chr12",43361026,43361043
"8953","chr12",43373671,43373697
"8954","chr12",43405418,43405462
"8955","chr12",43460989,43461011
"8956","chr12",43501056,43501075
"8957","chr12",43537053,43537105
"8958","chr12",43606613,43606636
"8959","chr12",43617904,43617939
"8960","chr12",43633742,43633779
"8961","chr12",43647072,43647099
"8962","chr12",43652776,43652799
"8963","chr12",43667806,43667839
"8964","chr12",43751173,43751213
"8965","chr12",43818421,43818458
"8966","chr12",43823502,43823524
"8967","chr12",43915842,43915859
"8968","chr12",43938230,43938292
"8969","chr12",43945110,43945141
"8970","chr12",43958800,43958822
"8971","chr12",43992248,43992290
"8972","chr12",44018696,44018739
"8973","chr12",44151840,44152780
"8974","chr12",44161801,44161820
"8975","chr12",44163358,44163376
"8976","chr12",44206095,44206128
"8977","chr12",44214127,44214164
"8978","chr12",44352264,44352295
"8979","chr12",44362807,44362843
"8980","chr12",44375009,44375039
"8981","chr12",44448258,44448292
"8982","chr12",44736005,44736028
"8983","chr12",44783184,44783203
"8984","chr12",44885286,44885308
"8985","chr12",44918518,44918566
"8986","chr12",44919320,44919350
"8987","chr12",45016790,45016815
"8988","chr12",45041115,45041234
"8989","chr12",45173059,45173103
"8990","chr12",45197893,45197914
"8991","chr12",45248429,45248447
"8992","chr12",45260952,45260993
"8993","chr12",45268526,45268545
"8994","chr12",45288742,45288767
"8995","chr12",45443291,45443314
"8996","chr12",45454346,45454369
"8997","chr12",45489790,45489813
"8998","chr12",45508862,45508890
"8999","chr12",45565661,45565680
"9000","chr12",45703658,45703696
"9001","chr12",45734372,45734404
"9002","chr12",45776782,45776802
"9003","chr12",45808722,45808778
"9004","chr12",45923662,45923680
"9005","chr12",45997024,45997041
"9006","chr12",46064866,46064885
"9007","chr12",46226618,46226642
"9008","chr12",46275961,46275978
"9009","chr12",46397299,46397322
"9010","chr12",46415123,46415140
"9011","chr12",46420882,46420952
"9012","chr12",46436194,46436224
"9013","chr12",46491341,46491358
"9014","chr12",46491882,46491905
"9015","chr12",46495262,46495301
"9016","chr12",46553890,46553921
"9017","chr12",46563715,46563733
"9018","chr12",46595283,46595304
"9019","chr12",46611337,46611367
"9020","chr12",46612521,46612568
"9021","chr12",46644638,46644661
"9022","chr12",46761452,46761470
"9023","chr12",46834037,46834072
"9024","chr12",46873834,46873975
"9025","chr12",47003638,47003656
"9026","chr12",47098473,47098501
"9027","chr12",47220160,47220186
"9028","chr12",47221339,47221361
"9029","chr12",47222105,47222136
"9030","chr12",47232906,47232954
"9031","chr12",47338306,47338335
"9032","chr12",47518191,47518238
"9033","chr12",47540885,47540921
"9034","chr12",47563202,47563224
"9035","chr12",47597764,47597791
"9036","chr12",47649710,47649776
"9037","chr12",47706869,47706936
"9038","chr12",47769825,47769919
"9039","chr12",47772904,47772923
"9040","chr12",47780544,47780584
"9041","chr12",47809569,47809587
"9042","chr12",47880823,47880918
"9043","chr12",47925556,47925617
"9044","chr12",48079151,48079178
"9045","chr12",48081571,48081588
"9046","chr12",48109304,48109356
"9047","chr12",48135882,48135902
"9048","chr12",48136693,48136717
"9049","chr12",48172667,48172733
"9050","chr12",48220712,48220729
"9051","chr12",48255524,48255556
"9052","chr12",48499651,48499682
"9053","chr12",48518951,48518991
"9054","chr12",48571387,48571404
"9055","chr12",48573162,48573195
"9056","chr12",48615151,48615175
"9057","chr12",48633072,48633102
"9058","chr12",48663914,48663935
"9059","chr12",48674935,48675037
"9060","chr12",48756762,48756793
"9061","chr12",48778873,48778898
"9062","chr12",48804506,48804524
"9063","chr12",48843548,48843566
"9064","chr12",48855938,48855961
"9065","chr12",48871183,48871218
"9066","chr12",48906303,48906320
"9067","chr12",48926225,48926246
"9068","chr12",49036479,49036505
"9069","chr12",49082691,49082719
"9070","chr12",49083291,49083316
"9071","chr12",49099124,49099142
"9072","chr12",49113634,49113658
"9073","chr12",49135171,49135254
"9074","chr12",49144061,49144078
"9075","chr12",49151936,49151960
"9076","chr12",49173898,49173935
"9077","chr12",49211681,49211709
"9078","chr12",49285767,49285811
"9079","chr12",49289945,49290020
"9080","chr12",49291728,49291749
"9081","chr12",49303428,49303452
"9082","chr12",49313496,49313514
"9083","chr12",49324343,49324374
"9084","chr12",49328215,49328241
"9085","chr12",49412194,49412211
"9086","chr12",49413374,49413395
"9087","chr12",49418283,49418313
"9088","chr12",49459324,49459353
"9089","chr12",49481459,49481484
"9090","chr12",49504771,49504790
"9091","chr12",49509274,49509298
"9092","chr12",49536699,49536813
"9093","chr12",49913271,49913288
"9094","chr12",49933305,49933335
"9095","chr12",49936203,49936235
"9096","chr12",50069241,50069307
"9097","chr12",50140285,50140309
"9098","chr12",50153270,50153296
"9099","chr12",50172553,50172573
"9100","chr12",50184820,50184847
"9101","chr12",50190683,50190718
"9102","chr12",50224052,50224070
"9103","chr12",50232044,50232067
"9104","chr12",50282522,50282540
"9105","chr12",50296512,50296532
"9106","chr12",50312920,50312958
"9107","chr12",50426733,50426758
"9108","chr12",50443587,50443609
"9109","chr12",50488574,50488613
"9110","chr12",50489590,50489613
"9111","chr12",50520036,50520056
"9112","chr12",50521953,50522015
"9113","chr12",50719860,50719919
"9114","chr12",50735447,50735485
"9115","chr12",50774735,50774762
"9116","chr12",50777937,50777954
"9117","chr12",50814821,50814838
"9118","chr12",50818605,50818623
"9119","chr12",50823499,50823725
"9120","chr12",50881999,50882042
"9121","chr12",50900520,50900541
"9122","chr12",50910994,50911019
"9123","chr12",50922226,50922250
"9124","chr12",51030644,51030675
"9125","chr12",51038058,51038089
"9126","chr12",51039340,51039388
"9127","chr12",51058408,51058434
"9128","chr12",51074108,51074135
"9129","chr12",51119760,51119789
"9130","chr12",51160134,51160153
"9131","chr12",51180635,51180661
"9132","chr12",51226319,51226349
"9133","chr12",51236001,51236019
"9134","chr12",51244821,51244842
"9135","chr12",51260207,51260229
"9136","chr12",51263937,51263960
"9137","chr12",51290066,51290097
"9138","chr12",51298540,51298583
"9139","chr12",51317672,51317694
"9140","chr12",51322386,51322415
"9141","chr12",51371055,51371099
"9142","chr12",51466944,51466986
"9143","chr12",51495471,51495492
"9144","chr12",51536457,51536622
"9145","chr12",51542770,51542797
"9146","chr12",51562614,51562642
"9147","chr12",51578861,51578880
"9148","chr12",51626851,51626868
"9149","chr12",51677052,51677111
"9150","chr12",51786835,51786853
"9151","chr12",51788288,51788308
"9152","chr12",51832009,51832031
"9153","chr12",51880672,51880708
"9154","chr12",51914717,51914764
"9155","chr12",51957083,51957110
"9156","chr12",51977784,51977806
"9157","chr12",52096475,52096541
"9158","chr12",52241946,52241985
"9159","chr12",52589016,52589036
"9160","chr12",52620102,52620130
"9161","chr12",52867017,52867043
"9162","chr12",52956396,52956418
"9163","chr12",52958439,52958471
"9164","chr12",52972310,52972336
"9165","chr12",52974692,52974737
"9166","chr12",53095823,53095843
"9167","chr12",53207614,53207663
"9168","chr12",53263921,53263943
"9169","chr12",53271173,53271191
"9170","chr12",53350772,53350803
"9171","chr12",53351893,53351913
"9172","chr12",53376617,53376638
"9173","chr12",53397580,53397604
"9174","chr12",53412931,53412967
"9175","chr12",53416350,53416367
"9176","chr12",53432652,53432671
"9177","chr12",53442875,53442897
"9178","chr12",53450294,53450311
"9179","chr12",53465043,53465069
"9180","chr12",53527162,53527189
"9181","chr12",53560933,53560964
"9182","chr12",53604801,53604827
"9183","chr12",53628276,53628299
"9184","chr12",53631481,53631500
"9185","chr12",53636583,53636612
"9186","chr12",53638237,53638303
"9187","chr12",53691095,53691120
"9188","chr12",53734609,53734639
"9189","chr12",53841520,53841549
"9190","chr12",53847571,53847590
"9191","chr12",53874423,53874445
"9192","chr12",53877115,53877156
"9193","chr12",53904752,53904787
"9194","chr12",53910470,53910531
"9195","chr12",53921652,53921674
"9196","chr12",54066964,54066990
"9197","chr12",54165672,54165691
"9198","chr12",54320322,54320348
"9199","chr12",54342854,54342874
"9200","chr12",54346261,54346285
"9201","chr12",54489474,54489528
"9202","chr12",54717867,54717885
"9203","chr12",54757668,54757691
"9204","chr12",54783051,54783073
"9205","chr12",54794591,54794623
"9206","chr12",54915410,54915436
"9207","chr12",55055950,55055976
"9208","chr12",55068844,55068866
"9209","chr12",55073825,55073862
"9210","chr12",55075489,55075512
"9211","chr12",55110604,55110631
"9212","chr12",55147716,55147760
"9213","chr12",55197342,55197366
"9214","chr12",55285776,55285798
"9215","chr12",55291846,55291864
"9216","chr12",55298748,55298780
"9217","chr12",55317607,55317626
"9218","chr12",55375528,55375554
"9219","chr12",55383647,55383675
"9220","chr12",55430528,55430555
"9221","chr12",55691117,55691167
"9222","chr12",55718493,55718527
"9223","chr12",55740216,55740275
"9224","chr12",55760437,55760466
"9225","chr12",55774884,55774902
"9226","chr12",55834261,55834281
"9227","chr12",55868711,55868735
"9228","chr12",55888010,55888037
"9229","chr12",55890960,55890990
"9230","chr12",55904988,55905018
"9231","chr12",55975791,55975812
"9232","chr12",55983655,55983674
"9233","chr12",55988501,55988523
"9234","chr12",56058154,56058200
"9235","chr12",56062760,56062799
"9236","chr12",56148903,56148925
"9237","chr12",56192348,56192373
"9238","chr12",56197803,56197830
"9239","chr12",56262593,56262624
"9240","chr12",56292925,56292949
"9241","chr12",56302703,56302725
"9242","chr12",56348088,56348106
"9243","chr12",56364837,56364875
"9244","chr12",56368345,56368410
"9245","chr12",56372123,56372141
"9246","chr12",56425873,56425904
"9247","chr12",56483749,56483775
"9248","chr12",56517504,56517534
"9249","chr12",56532922,56532950
"9250","chr12",56538018,56538049
"9251","chr12",56539016,56539033
"9252","chr12",56582663,56582685
"9253","chr12",56703995,56704013
"9254","chr12",56767582,56767843
"9255","chr12",56822057,56822107
"9256","chr12",56857415,56857433
"9257","chr12",56992979,56992999
"9258","chr12",57009374,57009396
"9259","chr12",57117578,57117601
"9260","chr12",57125698,57125716
"9261","chr12",57251488,57251505
"9262","chr12",57350219,57350266
"9263","chr12",57364144,57364165
"9264","chr12",57426237,57426254
"9265","chr12",57431978,57432004
"9266","chr12",57493293,57493949
"9267","chr12",57514060,57514089
"9268","chr12",57634559,57634581
"9269","chr12",57682976,57683008
"9270","chr12",57691241,57691272
"9271","chr12",57790762,57790786
"9272","chr12",57794757,57794775
"9273","chr12",57854480,57854501
"9274","chr12",57925801,57925833
"9275","chr12",57928879,57928896
"9276","chr12",57931763,57931793
"9277","chr12",57946447,57946470
"9278","chr12",58003616,58003633
"9279","chr12",58101452,58101475
"9280","chr12",58252534,58252579
"9281","chr12",58257233,58257261
"9282","chr12",58380190,58380212
"9283","chr12",58407421,58407518
"9284","chr12",58451610,58451635
"9285","chr12",58482947,58482966
"9286","chr12",58621484,58621526
"9287","chr12",58660147,58660184
"9288","chr12",58669810,58669851
"9289","chr12",58676519,58676559
"9290","chr12",58698565,58698586
"9291","chr12",58827596,58827641
"9292","chr12",58862355,58862377
"9293","chr12",58938522,58938543
"9294","chr12",58955483,58955503
"9295","chr12",59129013,59129037
"9296","chr12",59137729,59137759
"9297","chr12",59249739,59249764
"9298","chr12",59249767,59249784
"9299","chr12",59506466,59506487
"9300","chr12",59555801,59555819
"9301","chr12",59706363,59706395
"9302","chr12",59783638,59783656
"9303","chr12",60000132,60000165
"9304","chr12",60077533,60077555
"9305","chr12",60163860,60163878
"9306","chr12",60213874,60213892
"9307","chr12",60260659,60260690
"9308","chr12",60343757,60343781
"9309","chr12",60533172,60533196
"9310","chr12",60599598,60599646
"9311","chr12",60639518,60639553
"9312","chr12",60654281,60654299
"9313","chr12",60773555,60773585
"9314","chr12",60800536,60800570
"9315","chr12",60808558,60808593
"9316","chr12",60831191,60831227
"9317","chr12",60855758,60855785
"9318","chr12",60869766,60869784
"9319","chr12",61072839,61072875
"9320","chr12",61139415,61139448
"9321","chr12",61225183,61225215
"9322","chr12",61228512,61228544
"9323","chr12",61371467,61371489
"9324","chr12",61382276,61382294
"9325","chr12",61397047,61397073
"9326","chr12",61421771,61421797
"9327","chr12",61466281,61466304
"9328","chr12",61471790,61471818
"9329","chr12",61517468,61517490
"9330","chr12",61575973,61575999
"9331","chr12",61641309,61641329
"9332","chr12",61657325,61657352
"9333","chr12",61940991,61941013
"9334","chr12",61947459,61947489
"9335","chr12",61990338,61990357
"9336","chr12",62006226,62006252
"9337","chr12",62072300,62072317
"9338","chr12",62074699,62074719
"9339","chr12",62085458,62085481
"9340","chr12",62120843,62120869
"9341","chr12",62224887,62224904
"9342","chr12",62230671,62230693
"9343","chr12",62364515,62364532
"9344","chr12",62426379,62426402
"9345","chr12",62434044,62434062
"9346","chr12",62458318,62458336
"9347","chr12",62507283,62507325
"9348","chr12",62530228,62530248
"9349","chr12",62555168,62555186
"9350","chr12",62628000,62628028
"9351","chr12",62727638,62727677
"9352","chr12",62819654,62819678
"9353","chr12",62830242,62830265
"9354","chr12",63180652,63180669
"9355","chr12",63511989,63512012
"9356","chr12",63521234,63521272
"9357","chr12",63530771,63530792
"9358","chr12",63588746,63588771
"9359","chr12",63627330,63627365
"9360","chr12",63643451,63643472
"9361","chr12",63765772,63765790
"9362","chr12",63766407,63766438
"9363","chr12",63796948,63796978
"9364","chr12",63856253,63856296
"9365","chr12",63953400,63953419
"9366","chr12",64014759,64014787
"9367","chr12",64093247,64093265
"9368","chr12",64114332,64114357
"9369","chr12",64148283,64148300
"9370","chr12",64155545,64155579
"9371","chr12",64179755,64179781
"9372","chr12",64235868,64235893
"9373","chr12",64309490,64309526
"9374","chr12",64377194,64377211
"9375","chr12",64420798,64420816
"9376","chr12",64444973,64445002
"9377","chr12",64463858,64463882
"9378","chr12",64500754,64500776
"9379","chr12",64505320,64505348
"9380","chr12",64546265,64546287
"9381","chr12",64587052,64587070
"9382","chr12",64595065,64595087
"9383","chr12",64604964,64605002
"9384","chr12",64607922,64607951
"9385","chr12",64634948,64634983
"9386","chr12",64637424,64637441
"9387","chr12",64661666,64661700
"9388","chr12",64741977,64742040
"9389","chr12",64792568,64792585
"9390","chr12",64885417,64885435
"9391","chr12",64892944,64892966
"9392","chr12",64983482,64983505
"9393","chr12",65079774,65079815
"9394","chr12",65156828,65156852
"9395","chr12",65252457,65252479
"9396","chr12",65297375,65297398
"9397","chr12",65316260,65316284
"9398","chr12",65422429,65422447
"9399","chr12",65454288,65454333
"9400","chr12",65457855,65457879
"9401","chr12",65492443,65492460
"9402","chr12",65493010,65493027
"9403","chr12",65542795,65542816
"9404","chr12",65555102,65555137
"9405","chr12",65572767,65572796
"9406","chr12",65610634,65610651
"9407","chr12",65657447,65657469
"9408","chr12",65708129,65708172
"9409","chr12",65791761,65791785
"9410","chr12",65820403,65820429
"9411","chr12",65845253,65845287
"9412","chr12",65903054,65903087
"9413","chr12",65994971,65994998
"9414","chr12",66008317,66008339
"9415","chr12",66039154,66039184
"9416","chr12",66058265,66058286
"9417","chr12",66142063,66142086
"9418","chr12",66293924,66293974
"9419","chr12",66356859,66356887
"9420","chr12",66373076,66373099
"9421","chr12",66385597,66385627
"9422","chr12",66393170,66393196
"9423","chr12",66528135,66528152
"9424","chr12",66533187,66533209
"9425","chr12",66551572,66551591
"9426","chr12",66596743,66596762
"9427","chr12",66855035,66855059
"9428","chr12",66949761,66949785
"9429","chr12",66955505,66955524
"9430","chr12",66970541,66970558
"9431","chr12",67089369,67089388
"9432","chr12",67189882,67189928
"9433","chr12",67273475,67273497
"9434","chr12",67317449,67317496
"9435","chr12",67409670,67409713
"9436","chr12",67605606,67605623
"9437","chr12",67629124,67629143
"9438","chr12",67797063,67797085
"9439","chr12",67823670,67823891
"9440","chr12",67873272,67873299
"9441","chr12",68009336,68009360
"9442","chr12",68161420,68161440
"9443","chr12",68304259,68304276
"9444","chr12",68412486,68412510
"9445","chr12",68430582,68430634
"9446","chr12",68445496,68445513
"9447","chr12",68450278,68450455
"9448","chr12",68475930,68475953
"9449","chr12",68476596,68476619
"9450","chr12",68548785,68548834
"9451","chr12",68555878,68555928
"9452","chr12",68566944,68566963
"9453","chr12",68567865,68567898
"9454","chr12",68620190,68620230
"9455","chr12",68692750,68692767
"9456","chr12",68708095,68708117
"9457","chr12",68758730,68758759
"9458","chr12",68772025,68772055
"9459","chr12",68779945,68779962
"9460","chr12",68791505,68791523
"9461","chr12",68833150,68833342
"9462","chr12",68852534,68852559
"9463","chr12",68881718,68881740
"9464","chr12",68903870,68903905
"9465","chr12",68922619,68922637
"9466","chr12",68941364,68941389
"9467","chr12",68966069,68966098
"9468","chr12",69147919,69147936
"9469","chr12",69177125,69177142
"9470","chr12",69265599,69265619
"9471","chr12",69309289,69309317
"9472","chr12",69333750,69333782
"9473","chr12",69338745,69338780
"9474","chr12",69339501,69339519
"9475","chr12",69441340,69441385
"9476","chr12",69491506,69491529
"9477","chr12",69527344,69527364
"9478","chr12",69536565,69536597
"9479","chr12",69553056,69553084
"9480","chr12",69562653,69562705
"9481","chr12",69732810,69732847
"9482","chr12",69833829,69833847
"9483","chr12",69893720,69893738
"9484","chr12",69989882,69989906
"9485","chr12",69997849,69997870
"9486","chr12",70041696,70041725
"9487","chr12",70044120,70044140
"9488","chr12",70107275,70107295
"9489","chr12",70157099,70157151
"9490","chr12",70203765,70203803
"9491","chr12",70238538,70238555
"9492","chr12",70314838,70314867
"9493","chr12",70421575,70421597
"9494","chr12",70454440,70454474
"9495","chr12",70522857,70522880
"9496","chr12",70559821,70559852
"9497","chr12",70578627,70578665
"9498","chr12",70585638,70585657
"9499","chr12",70611284,70611304
"9500","chr12",70771150,70771186
"9501","chr12",70885535,70885552
"9502","chr12",71346732,71346756
"9503","chr12",71352664,71352699
"9504","chr12",71361602,71361627
"9505","chr12",71387354,71387389
"9506","chr12",71392414,71392436
"9507","chr12",71508919,71508966
"9508","chr12",71533345,71533385
"9509","chr12",71742743,71742770
"9510","chr12",71893846,71893881
"9511","chr12",72425753,72425784
"9512","chr12",72728722,72728761
"9513","chr12",72746856,72746876
"9514","chr12",72784225,72784248
"9515","chr12",72801982,72802001
"9516","chr12",72848597,72848627
"9517","chr12",72904570,72904588
"9518","chr12",72920870,72920915
"9519","chr12",72995997,72996015
"9520","chr12",73010764,73010802
"9521","chr12",73343523,73343548
"9522","chr12",73360600,73360619
"9523","chr12",73464570,73464616
"9524","chr12",73563747,73563765
"9525","chr12",73611870,73611901
"9526","chr12",73622071,73622088
"9527","chr12",73684244,73684265
"9528","chr12",73694760,73694781
"9529","chr12",73716215,73716233
"9530","chr12",73719382,73719481
"9531","chr12",73736205,73736228
"9532","chr12",73824468,73824488
"9533","chr12",73963472,73963496
"9534","chr12",73983890,73983952
"9535","chr12",73989021,73989052
"9536","chr12",74097860,74097882
"9537","chr12",74243293,74243335
"9538","chr12",74308115,74308136
"9539","chr12",74324642,74324671
"9540","chr12",74389641,74389666
"9541","chr12",74427515,74427537
"9542","chr12",74432289,74432319
"9543","chr12",74472413,74472431
"9544","chr12",74529517,74529534
"9545","chr12",74571904,74571976
"9546","chr12",74609009,74609027
"9547","chr12",74636820,74636850
"9548","chr12",74663280,74663499
"9549","chr12",74695210,74695245
"9550","chr12",74717869,74718053
"9551","chr12",74718352,74718385
"9552","chr12",74765466,74765500
"9553","chr12",74801538,74801585
"9554","chr12",75098757,75098788
"9555","chr12",75291481,75291612
"9556","chr12",75320732,75320750
"9557","chr12",75323431,75323457
"9558","chr12",75325607,75325647
"9559","chr12",75358714,75358912
"9560","chr12",75359358,75359387
"9561","chr12",75395619,75395663
"9562","chr12",75436981,75437002
"9563","chr12",75532974,75532998
"9564","chr12",75575725,75575911
"9565","chr12",75788076,75788100
"9566","chr12",75894209,75894231
"9567","chr12",75912495,75912522
"9568","chr12",75930158,75930192
"9569","chr12",75935376,75935409
"9570","chr12",76037069,76037097
"9571","chr12",76087082,76087100
"9572","chr12",76099917,76099954
"9573","chr12",76176037,76176078
"9574","chr12",76185243,76185260
"9575","chr12",76229694,76229713
"9576","chr12",76306227,76306245
"9577","chr12",76414451,76414470
"9578","chr12",76516794,76516829
"9579","chr12",76537909,76537941
"9580","chr12",76541482,76541509
"9581","chr12",76579874,76579891
"9582","chr12",76603923,76603943
"9583","chr12",76612581,76612615
"9584","chr12",76623317,76623353
"9585","chr12",76629305,76629333
"9586","chr12",76644193,76644228
"9587","chr12",76649770,76649800
"9588","chr12",76673935,76674812
"9589","chr12",76850553,76850571
"9590","chr12",76858213,76858240
"9591","chr12",76899543,76899570
"9592","chr12",76918401,76918421
"9593","chr12",76928018,76928045
"9594","chr12",76959466,76959502
"9595","chr12",76986369,76986414
"9596","chr12",77088834,77088859
"9597","chr12",77172377,77172399
"9598","chr12",77267534,77267560
"9599","chr12",77377575,77377593
"9600","chr12",77400945,77400966
"9601","chr12",77509900,77509926
"9602","chr12",77545951,77545968
"9603","chr12",77634905,77634930
"9604","chr12",77662218,77662264
"9605","chr12",77707054,77707076
"9606","chr12",77845652,77845670
"9607","chr12",77926225,77926245
"9608","chr12",77956726,77956759
"9609","chr12",78117287,78117416
"9610","chr12",78123335,78123366
"9611","chr12",78150491,78150517
"9612","chr12",78154236,78154387
"9613","chr12",78238393,78238422
"9614","chr12",78273325,78273342
"9615","chr12",78404857,78404888
"9616","chr12",78409686,78409704
"9617","chr12",78723844,78723861
"9618","chr12",78724617,78724646
"9619","chr12",78725088,78725111
"9620","chr12",78761295,78761320
"9621","chr12",78777410,78777486
"9622","chr12",78897398,78897423
"9623","chr12",78966237,78966289
"9624","chr12",79000289,79000310
"9625","chr12",79125015,79125062
"9626","chr12",79126240,79126279
"9627","chr12",79131386,79131413
"9628","chr12",79156424,79156488
"9629","chr12",79204779,79204801
"9630","chr12",79224752,79224796
"9631","chr12",79235599,79235657
"9632","chr12",79293326,79293415
"9633","chr12",79312039,79312058
"9634","chr12",79323944,79323968
"9635","chr12",79341661,79341686
"9636","chr12",79366895,79366947
"9637","chr12",79452589,79452622
"9638","chr12",79511251,79511279
"9639","chr12",79602771,79602789
"9640","chr12",79603668,79603693
"9641","chr12",79629672,79629694
"9642","chr12",79660584,79660601
"9643","chr12",79737474,79737512
"9644","chr12",79812383,79812421
"9645","chr12",79978900,79979024
"9646","chr12",79992185,79992266
"9647","chr12",80069268,80069285
"9648","chr12",80070401,80070432
"9649","chr12",80170179,80170260
"9650","chr12",80306790,80306820
"9651","chr12",80397810,80397831
"9652","chr12",80424285,80424309
"9653","chr12",80514403,80514420
"9654","chr12",80687537,80687556
"9655","chr12",80734106,80734123
"9656","chr12",80750565,80750610
"9657","chr12",80918039,80918060
"9658","chr12",81018824,81018843
"9659","chr12",81034512,81034545
"9660","chr12",81047857,81047884
"9661","chr12",81097093,81097110
"9662","chr12",81108248,81108294
"9663","chr12",81135270,81135456
"9664","chr12",81363279,81363297
"9665","chr12",81364378,81364401
"9666","chr12",81487476,81487500
"9667","chr12",81498593,81498642
"9668","chr12",81517108,81517125
"9669","chr12",81576554,81576571
"9670","chr12",81590457,81590483
"9671","chr12",81624581,81624657
"9672","chr12",81649999,81650022
"9673","chr12",81792202,81792231
"9674","chr12",81798074,81798092
"9675","chr12",81918971,81919018
"9676","chr12",81922881,81922903
"9677","chr12",81971839,81971892
"9678","chr12",82027026,82027177
"9679","chr12",82075753,82075770
"9680","chr12",82086377,82086394
"9681","chr12",82105798,82105829
"9682","chr12",82152962,82152994
"9683","chr12",82176005,82176022
"9684","chr12",82258351,82258371
"9685","chr12",82623813,82623833
"9686","chr12",82628336,82628363
"9687","chr12",82629097,82629135
"9688","chr12",82639252,82640511
"9689","chr12",82752148,82752166
"9690","chr12",82781400,82781420
"9691","chr12",82815294,82815312
"9692","chr12",82819498,82819518
"9693","chr12",82881995,82882017
"9694","chr12",82888083,82888115
"9695","chr12",82891690,82891712
"9696","chr12",82937702,82937751
"9697","chr12",82992979,82993000
"9698","chr12",83038928,83038948
"9699","chr12",83144461,83144488
"9700","chr12",83193558,83193581
"9701","chr12",83255681,83255708
"9702","chr12",83333034,83333053
"9703","chr12",83676484,83676536
"9704","chr12",83716927,83716954
"9705","chr12",83793099,83793127
"9706","chr12",83860042,83860060
"9707","chr12",83946917,83946938
"9708","chr12",84049599,84049616
"9709","chr12",84054406,84054430
"9710","chr12",84233211,84233246
"9711","chr12",84281682,84281699
"9712","chr12",84298130,84298166
"9713","chr12",84339362,84339394
"9714","chr12",84365631,84365655
"9715","chr12",84647912,84647951
"9716","chr12",84675177,84675203
"9717","chr12",84698973,84699025
"9718","chr12",84870313,84870331
"9719","chr12",84878645,84878674
"9720","chr12",84934488,84934505
"9721","chr12",84982269,84982304
"9722","chr12",85082218,85082243
"9723","chr12",85202160,85202177
"9724","chr12",85217509,85217551
"9725","chr12",85220617,85220659
